Customer_ID,Annual_Income,Employment_Type
CUSTB16904,694846.0,Self Employed
CUSTB16905,630370.0,Self Employed
CUSTB16906,373560.0,Self Employed
CUSTB16907,421224.0,Self Employed
CUSTB16908,339556.0,Self Employed
CUSTB16909,470928.0,Salaried
CUSTB16910,613486.0,Salaried
CUSTB16911,349030.0,Salaried
CUSTB16912,639819.0,Self Employed
CUSTB16913,307255.0,Self Employed
CUSTB16914,762793.0,Self Employed
CUSTB16915,448050.0,Self Employed
CUSTB16916,760372.0,Self Employed
CUSTB16917,781955.0,Self Employed
CUSTB16918,276322.0,Salaried
CUSTB16919,205438.0,Salaried
CUSTB16920,616206.0,Self Employed
CUSTB16921,664362.0,Salaried
CUSTB16922,791114.0,Salaried
CUSTB16923,315259.0,Self Employed
CUSTB16924,589705.0,Salaried
CUSTB16925,624181.0,Salaried
CUSTB16926,262705.0,Self Employed
CUSTB16927,588751.0,Self Employed
CUSTB16928,416970.0,Salaried
CUSTB16929,733445.0,Self Employed
CUSTB16930,771235.0,Self Employed
CUSTB16931,352635.0,Self Employed
CUSTB16932,751923.0,Self Employed
CUSTB16933,790629.0,Salaried
CUSTB16934,240563.0,Salaried
CUSTB16935,693589.0,Salaried
CUSTB16936,429863.0,Salaried
CUSTB16937,400926.0,Self Employed
CUSTB16938,487221.0,Self Employed
CUSTB16939,536834.0,Salaried
CUSTB16940,641994.0,Salaried
CUSTB16941,712561.0,Self Employed
CUSTB16942,206633.0,Self Employed
CUSTB16943,374289.0,Salaried
CUSTB16944,621117.0,Self Employed
CUSTB16945,477784.0,Self Employed
CUSTB16946,742449.0,Self Employed
CUSTB16947,289629.0,Self Employed
CUSTB16948,543977.0,Salaried
CUSTB16949,613320.0,Salaried
CUSTB16950,349339.0,Salaried
CUSTB16951,590483.0,Salaried
CUSTB16952,413257.0,Self Employed
CUSTB16953,285110.0,Self Employed
CUSTB16954,662464.0,Self Employed
CUSTB16955,668379.0,Salaried
CUSTB16956,622392.0,Salaried
CUSTB16957,560678.0,Self Employed
CUSTB16958,642757.0,Self Employed
CUSTB16959,797341.0,Salaried
CUSTB16960,437083.0,Salaried
CUSTB16961,782242.0,Salaried
CUSTB16962,798269.0,Self Employed
CUSTB16963,462799.0,Salaried
CUSTB16964,317865.0,Self Employed
CUSTB16965,395302.0,Salaried
CUSTB16966,592707.0,Salaried
CUSTB16967,595223.0,Salaried
CUSTB16968,422138.0,Salaried
CUSTB16969,328841.0,Salaried
CUSTB16970,506158.0,Self Employed
CUSTB16971,761372.0,Self Employed
CUSTB16972,221282.0,Salaried
CUSTB16973,325943.0,Salaried
CUSTB16974,384677.0,Self Employed
CUSTB16975,603047.0,Self Employed
CUSTB16976,309799.0,Self Employed
CUSTB16977,396752.0,Self Employed
CUSTB16978,481569.0,Salaried
CUSTB16979,426250.0,Self Employed
CUSTB16980,615340.0,Self Employed
CUSTB16981,737520.0,Salaried
CUSTB16982,429378.0,Self Employed
CUSTB16983,729375.0,Salaried
CUSTB16984,273041.0,Self Employed
CUSTB16985,641386.0,Self Employed
CUSTB16986,465992.0,Self Employed
CUSTB16987,363921.0,Self Employed
CUSTB16988,232281.0,Salaried
CUSTB16989,740528.0,Self Employed
CUSTB16990,639868.0,Self Employed
CUSTB16991,779306.0,Salaried
CUSTB16992,480936.0,Salaried
CUSTB16993,231174.0,Self Employed
CUSTB16994,671523.0,Self Employed
CUSTB16995,225227.0,Salaried
CUSTB16996,720859.0,Self Employed
CUSTB16997,247862.0,Self Employed
CUSTB16998,575754.0,Salaried
CUSTB16999,719000.0,Salaried
CUSTB17000,327941.0,Self Employed
CUSTB17001,676199.0,Self Employed
CUSTB17002,721938.0,Salaried
CUSTB17003,517900.0,Self Employed
CUSTB17004,511449.0,Salaried
CUSTB17005,623601.0,Salaried
CUSTB17006,501850.0,Salaried
CUSTB17007,542232.0,Self Employed
CUSTB17008,636041.0,Salaried
CUSTB17009,380136.0,Salaried
CUSTB17010,405742.0,Self Employed
CUSTB17011,580384.0,Salaried
CUSTB17012,564842.0,Salaried
CUSTB17013,406336.0,Salaried
CUSTB17014,506243.0,Salaried
CUSTB17015,366286.0,Salaried
CUSTB17016,525221.0,Self Employed
CUSTB17017,418643.0,Salaried
CUSTB17018,697330.0,Salaried
CUSTB17019,707190.0,Self Employed
CUSTB17020,243372.0,Self Employed
CUSTB17021,681441.0,Salaried
CUSTB17022,316243.0,Salaried
CUSTB17023,264470.0,Salaried
CUSTB17024,450763.0,Self Employed
CUSTB17025,323354.0,Self Employed
CUSTB17026,513117.0,Salaried
CUSTB17027,470802.0,Self Employed
CUSTB17028,235966.0,Self Employed
CUSTB17029,388562.0,Salaried
CUSTB17030,345439.0,Self Employed
CUSTB17031,477589.0,Salaried
CUSTB17032,355398.0,Self Employed
CUSTB17033,221939.0,Salaried
CUSTB17034,695131.0,Self Employed
CUSTB17035,284299.0,Self Employed
CUSTB17036,722118.0,Self Employed
CUSTB17037,230735.0,Self Employed
CUSTB17038,287013.0,Salaried
CUSTB17039,712178.0,Salaried
CUSTB17040,740130.0,Salaried
CUSTB17041,305119.0,Self Employed
CUSTB17042,266962.0,Salaried
CUSTB17043,706201.0,Self Employed
CUSTB17044,545749.0,Salaried
CUSTB17045,793034.0,Salaried
CUSTB17046,790845.0,Self Employed
CUSTB17047,309754.0,Salaried
CUSTB17048,203040.0,Salaried
CUSTB17049,693303.0,Self Employed
CUSTB17050,721944.0,Salaried
CUSTB17051,729563.0,Salaried
CUSTB17052,604441.0,Self Employed
CUSTB17053,514553.0,Salaried
CUSTB17054,560279.0,Self Employed
CUSTB17055,452715.0,Self Employed
CUSTB17056,370567.0,Salaried
CUSTB17057,741353.0,Salaried
CUSTB17058,701018.0,Self Employed
CUSTB17059,518515.0,Salaried
CUSTB17060,362477.0,Salaried
CUSTB17061,389120.0,Self Employed
CUSTB17062,723631.0,Salaried
CUSTB17063,566218.0,Self Employed
CUSTB17064,454810.0,Self Employed
CUSTB17065,391849.0,Self Employed
CUSTB17066,713922.0,Self Employed
CUSTB17067,724035.0,Self Employed
CUSTB17068,445909.0,Self Employed
CUSTB17069,565649.0,Salaried
CUSTB17070,233735.0,Salaried
CUSTB17071,636633.0,Self Employed
CUSTB17072,644310.0,Salaried
CUSTB17073,472758.0,Salaried
CUSTB17074,415090.0,Self Employed
CUSTB17075,374869.0,Self Employed
CUSTB17076,428660.0,Self Employed
CUSTB17077,302030.0,Salaried
CUSTB17078,605489.0,Salaried
CUSTB17079,599232.0,Salaried
CUSTB17080,573928.0,Self Employed
CUSTB17081,784028.0,Salaried
CUSTB17082,208127.0,Self Employed
CUSTB17083,577393.0,Self Employed
CUSTB17084,474579.0,Salaried
CUSTB17085,388927.0,Salaried
CUSTB17086,274699.0,Salaried
CUSTB17087,284788.0,Self Employed
CUSTB17088,608211.0,Salaried
CUSTB17089,574413.0,Self Employed
CUSTB17090,204386.0,Salaried
CUSTB17091,504816.0,Salaried
CUSTB17092,747643.0,Salaried
CUSTB17093,569209.0,Self Employed
CUSTB17094,457914.0,Salaried
CUSTB17095,494685.0,Salaried
CUSTB17096,529717.0,Self Employed
CUSTB17097,401801.0,Salaried
CUSTB17098,546412.0,Self Employed
CUSTB17099,375120.0,Salaried
CUSTB17100,342573.0,Self Employed
CUSTB17101,739856.0,Salaried
CUSTB17102,781893.0,Salaried
CUSTB17103,755900.0,Salaried
CUSTB17104,348193.0,Salaried
CUSTB17105,738964.0,Salaried
CUSTB17106,329253.0,Self Employed
CUSTB17107,612434.0,Self Employed
CUSTB17108,592501.0,Self Employed
CUSTB17109,318264.0,Self Employed
CUSTB17110,407570.0,Salaried
CUSTB17111,462826.0,Salaried
CUSTB17112,439250.0,Salaried
CUSTB17113,250078.0,Salaried
CUSTB17114,395732.0,Self Employed
CUSTB17115,324650.0,Self Employed
CUSTB17116,389168.0,Self Employed
CUSTB17117,511767.0,Salaried
CUSTB17118,455792.0,Salaried
CUSTB17119,283368.0,Self Employed
CUSTB17120,503499.0,Self Employed
CUSTB17121,698676.0,Salaried
CUSTB17122,510042.0,Salaried
CUSTB17123,189712.0,Self Employed
CUSTB17124,347518.0,Self Employed
CUSTB17125,797961.0,Salaried
CUSTB17126,225453.0,Self Employed
CUSTB17127,774844.0,Salaried
CUSTB17128,394877.0,Self Employed
CUSTB17129,500598.0,Self Employed
CUSTB17130,254272.0,Salaried
CUSTB17131,701671.0,Self Employed
CUSTB17132,402735.0,Self Employed
CUSTB17133,717015.0,Salaried
CUSTB17134,227246.0,Salaried
CUSTB17135,445903.0,Self Employed
CUSTB17136,677922.0,Salaried
CUSTB17137,633154.0,Self Employed
CUSTB17138,775901.0,Self Employed
CUSTB17139,472932.0,Salaried
CUSTB17140,753944.0,Self Employed
CUSTB17141,798503.0,Self Employed
CUSTB17142,654383.0,Salaried
CUSTB17143,789254.0,Self Employed
CUSTB17144,229353.0,Salaried
CUSTB17145,487089.0,Self Employed
CUSTB17146,594218.0,Salaried
CUSTB17147,522415.0,Self Employed
CUSTB17148,381480.0,Self Employed
CUSTB17149,757052.0,Salaried
CUSTB17150,403713.0,Salaried
CUSTB17151,789494.0,Self Employed
CUSTB17152,372200.0,Salaried
CUSTB17153,297266.0,Salaried
CUSTB17154,483928.0,Salaried
CUSTB17155,346963.0,Salaried
CUSTB17156,335124.0,Self Employed
CUSTB17157,703304.0,Salaried
CUSTB17158,361831.0,Self Employed
CUSTB17159,430165.0,Salaried
CUSTB17160,227445.0,Salaried
CUSTB17161,525220.0,Salaried
CUSTB17162,478599.0,Self Employed
CUSTB17163,523714.0,Salaried
CUSTB17164,624107.0,Self Employed
CUSTB17165,420137.0,Salaried
CUSTB17166,780322.0,Salaried
CUSTB17167,362149.0,Salaried
CUSTB17168,560821.0,Salaried
CUSTB17169,356029.0,Salaried
CUSTB17170,354181.0,Self Employed
CUSTB17171,576366.0,Salaried
CUSTB17172,689876.0,Self Employed
CUSTB17173,489939.0,Salaried
CUSTB17174,241669.0,Salaried
CUSTB17175,586244.0,Salaried
CUSTB17176,756771.0,Salaried
CUSTB17177,783755.0,Salaried
CUSTB17178,678535.0,Salaried
CUSTB17179,474559.0,Self Employed
CUSTB17180,431430.0,Salaried
CUSTB17181,515105.0,Salaried
CUSTB17182,618683.0,Self Employed
CUSTB17183,332040.0,Salaried
CUSTB17184,367665.0,Salaried
CUSTB17185,749287.0,Salaried
CUSTB17186,426781.0,Self Employed
CUSTB17187,720413.0,Salaried
CUSTB17188,771224.0,Salaried
CUSTB17189,226308.0,Self Employed
CUSTB17190,271935.0,Self Employed
CUSTB17191,785848.0,Salaried
CUSTB17192,607477.0,Self Employed
CUSTB17193,530600.0,Self Employed
CUSTB17194,276913.0,Self Employed
CUSTB17195,703320.0,Salaried
CUSTB17196,606092.0,Salaried
CUSTB17197,330948.0,Salaried
CUSTB17198,694313.0,Salaried
CUSTB17199,726104.0,Salaried
CUSTB17200,325106.0,Self Employed
CUSTB17201,719250.0,Self Employed
CUSTB17202,235038.0,Salaried
CUSTB17203,451793.0,Self Employed
CUSTB17204,780004.0,Salaried
CUSTB17205,425699.0,Self Employed
CUSTB17206,788618.0,Self Employed
CUSTB17207,791123.0,Salaried
CUSTB17208,335474.0,Salaried
CUSTB17209,363353.0,Salaried
CUSTB17210,599831.0,Self Employed
CUSTB17211,573069.0,Salaried
CUSTB17212,617537.0,Salaried
CUSTB17213,318878.0,Self Employed
CUSTB17214,757113.0,Self Employed
CUSTB17215,334258.0,Salaried
CUSTB17216,346242.0,Salaried
CUSTB17217,558290.0,Salaried
CUSTB17218,666124.0,Self Employed
CUSTB17219,560124.0,Salaried
CUSTB17220,776851.0,Self Employed
CUSTB17221,549166.0,Self Employed
CUSTB17222,634381.0,Self Employed
CUSTB17223,571004.0,Salaried
CUSTB17224,479435.0,Salaried
CUSTB17225,466350.0,Self Employed
CUSTB17226,326604.0,Self Employed
CUSTB17227,480681.0,Self Employed
CUSTB17228,436061.0,Self Employed
CUSTB17229,366002.0,Self Employed
CUSTB17230,309067.0,Self Employed
CUSTB17231,449642.0,Self Employed
CUSTB17232,689568.0,Self Employed
CUSTB17233,674396.0,Salaried
CUSTB17234,596164.0,Salaried
CUSTB17235,227812.0,Self Employed
CUSTB17236,589259.0,Salaried
CUSTB17237,593153.0,Salaried
CUSTB17238,574252.0,Self Employed
CUSTB17239,264130.0,Self Employed
CUSTB17240,371996.0,Self Employed
CUSTB17241,323610.0,Salaried
CUSTB17242,657475.0,Salaried
CUSTB17243,422741.0,Salaried
CUSTB17244,491354.0,Salaried
CUSTB17245,747562.0,Self Employed
CUSTB17246,630698.0,Salaried
CUSTB17247,488352.0,Salaried
CUSTB17248,512339.0,Salaried
CUSTB17249,567556.0,Salaried
CUSTB17250,268971.0,Salaried
CUSTB17251,318860.0,Self Employed
CUSTB17252,364727.0,Self Employed
CUSTB17253,655639.0,Self Employed
CUSTB17254,451255.0,Self Employed
CUSTB17255,356261.0,Salaried
CUSTB17256,708817.0,Salaried
CUSTB17257,662682.0,Self Employed
CUSTB17258,566993.0,Salaried
CUSTB17259,263728.0,Salaried
CUSTB17260,681983.0,Salaried
CUSTB17261,334479.0,Self Employed
CUSTB17262,765406.0,Self Employed
CUSTB17263,443820.0,Salaried
CUSTB17264,766560.0,Salaried
CUSTB17265,356134.0,Self Employed
CUSTB17266,413170.0,Self Employed
CUSTB17267,543842.0,Salaried
CUSTB17268,268845.0,Salaried
CUSTB17269,211984.0,Salaried
CUSTB17270,424064.0,Self Employed
CUSTB17271,381965.0,Salaried
CUSTB17272,795469.0,Self Employed
CUSTB17273,422554.0,Salaried
CUSTB17274,611107.0,Salaried
CUSTB17275,384807.0,Self Employed
CUSTB17276,794303.0,Self Employed
CUSTB17277,271194.0,Salaried
CUSTB17278,628402.0,Salaried
CUSTB17279,755327.0,Self Employed
CUSTB17280,240217.0,Salaried
CUSTB17281,455603.0,Salaried
CUSTB17282,408482.0,Self Employed
CUSTB17283,777869.0,Self Employed
CUSTB17284,484837.0,Self Employed
CUSTB17285,231231.0,Salaried
CUSTB17286,594718.0,Salaried
CUSTB17287,672738.0,Salaried
CUSTB17288,496622.0,Self Employed
CUSTB17289,242621.0,Salaried
CUSTB17290,598615.0,Self Employed
CUSTB17291,234204.0,Self Employed
CUSTB17292,454877.0,Salaried
CUSTB17293,260484.0,Salaried
CUSTB17294,233400.0,Salaried
CUSTB17295,212698.0,Self Employed
CUSTB17296,406741.0,Self Employed
CUSTB17297,745958.0,Self Employed
CUSTB17298,767030.0,Self Employed
CUSTB17299,409669.0,Salaried
CUSTB17300,785499.0,Salaried
CUSTB17301,386743.0,Salaried
CUSTB17302,318770.0,Self Employed
CUSTB17303,220618.0,Self Employed
CUSTB17304,371305.0,Salaried
CUSTB17305,682576.0,Self Employed
CUSTB17306,376402.0,Salaried
CUSTB17307,594549.0,Salaried
CUSTB17308,723953.0,Salaried
CUSTB17309,439711.0,Self Employed
CUSTB17310,340494.0,Self Employed
CUSTB17311,401329.0,Salaried
CUSTB17312,460126.0,Salaried
CUSTB17313,530991.0,Salaried
CUSTB17314,638045.0,Self Employed
CUSTB17315,204073.0,Self Employed
CUSTB17316,443937.0,Salaried
CUSTB17317,645120.0,Salaried
CUSTB17318,563705.0,Salaried
CUSTB17319,463057.0,Salaried
CUSTB17320,251486.0,Salaried
CUSTB17321,492098.0,Self Employed
CUSTB17322,600427.0,Salaried
CUSTB17323,445647.0,Self Employed
CUSTB17324,586345.0,Salaried
CUSTB17325,460290.0,Self Employed
CUSTB17326,738420.0,Self Employed
CUSTB17327,278242.0,Salaried
CUSTB17328,500671.0,Self Employed
CUSTB17329,268575.0,Self Employed
CUSTB17330,418328.0,Salaried
CUSTB17331,673293.0,Self Employed
CUSTB17332,514203.0,Self Employed
CUSTB17333,302406.0,Salaried
CUSTB17334,711755.0,Self Employed
CUSTB17335,497475.0,Self Employed
CUSTB17336,498763.0,Self Employed
CUSTB17337,361664.0,Salaried
CUSTB17338,432406.0,Salaried
CUSTB17339,245523.0,Salaried
CUSTB17340,331592.0,Self Employed
CUSTB17341,437046.0,Salaried
CUSTB17342,787665.0,Salaried
CUSTB17343,697676.0,Self Employed
CUSTB17344,557224.0,Salaried
CUSTB17345,433436.0,Salaried
CUSTB17346,222671.0,Self Employed
CUSTB17347,218582.0,Salaried
CUSTB17348,185793.0,Salaried
CUSTB17349,584972.0,Self Employed
CUSTB17350,579891.0,Salaried
CUSTB17351,404362.0,Salaried
CUSTB17352,262085.0,Self Employed
CUSTB17353,792833.0,Self Employed
CUSTB17354,699335.0,Salaried
CUSTB17355,457221.0,Self Employed
CUSTB17356,209249.0,Self Employed
CUSTB17357,231009.0,Salaried
CUSTB17358,426192.0,Self Employed
CUSTB17359,414931.0,Self Employed
CUSTB17360,276893.0,Salaried
CUSTB17361,680415.0,Self Employed
CUSTB17362,293470.0,Salaried
CUSTB17363,592397.0,Salaried
CUSTB17364,544367.0,Self Employed
CUSTB17365,713504.0,Salaried
CUSTB17366,596232.0,Self Employed
CUSTB17367,520133.0,Salaried
CUSTB17368,690837.0,Salaried
CUSTB17369,212873.0,Self Employed
CUSTB17370,589210.0,Self Employed
CUSTB17371,710751.0,Self Employed
CUSTB17372,370462.0,Self Employed
CUSTB17373,223514.0,Salaried
CUSTB17374,519272.0,Salaried
CUSTB17375,509408.0,Self Employed
CUSTB17376,744540.0,Salaried
CUSTB17377,364429.0,Self Employed
CUSTB17378,723541.0,Self Employed
CUSTB17379,485476.0,Salaried
CUSTB17380,798010.0,Salaried
CUSTB17381,467113.0,Self Employed
CUSTB17382,440441.0,Salaried
CUSTB17383,664127.0,Self Employed
CUSTB17384,634250.0,Self Employed
CUSTB17385,392811.0,Self Employed
CUSTB17386,654983.0,Self Employed
CUSTB17387,452804.0,Salaried
CUSTB17388,795523.0,Salaried
CUSTB17389,320210.0,Salaried
CUSTB17390,396127.0,Self Employed
CUSTB17391,339373.0,Self Employed
CUSTB17392,763069.0,Self Employed
CUSTB17393,526339.0,Self Employed
CUSTB17394,484118.0,Salaried
CUSTB17395,497397.0,Self Employed
CUSTB17396,515710.0,Self Employed
CUSTB17397,387438.0,Self Employed
CUSTB17398,531420.0,Salaried
CUSTB17399,575956.0,Self Employed
CUSTB17400,396175.0,Salaried
CUSTB17401,332024.0,Self Employed
CUSTB17402,452793.0,Salaried
CUSTB17403,259576.0,Self Employed
CUSTB17404,546057.0,Salaried
CUSTB17405,452424.0,Salaried
CUSTB17406,524178.0,Salaried
CUSTB17407,515536.0,Self Employed
CUSTB17408,716437.0,Salaried
CUSTB17409,485974.0,Salaried
CUSTB17410,693308.0,Salaried
CUSTB17411,316159.0,Salaried
CUSTB17412,649014.0,Salaried
CUSTB17413,282380.0,Salaried
CUSTB17414,645787.0,Salaried
CUSTB17415,679134.0,Salaried
CUSTB17416,425477.0,Self Employed
CUSTB17417,674805.0,Salaried
CUSTB17418,610072.0,Salaried
CUSTB17419,625340.0,Salaried
CUSTB17420,561579.0,Salaried
CUSTB17421,598283.0,Salaried
CUSTB17422,706208.0,Self Employed
CUSTB17423,787389.0,Self Employed
CUSTB17424,284336.0,Salaried
CUSTB17425,442967.0,Self Employed
CUSTB17426,336531.0,Self Employed
CUSTB17427,693560.0,Self Employed
CUSTB17428,450782.0,Self Employed
CUSTB17429,743050.0,Salaried
CUSTB17430,435037.0,Self Employed
CUSTB17431,557220.0,Self Employed
CUSTB17432,408175.0,Salaried
CUSTB17433,259861.0,Salaried
CUSTB17434,457669.0,Salaried
CUSTB17435,333751.0,Salaried
CUSTB17436,477152.0,Self Employed
CUSTB17437,726869.0,Self Employed
CUSTB17438,633383.0,Self Employed
CUSTB17439,587104.0,Self Employed
CUSTB17440,734011.0,Self Employed
CUSTB17441,304540.0,Self Employed
CUSTB17442,479292.0,Salaried
CUSTB17443,784041.0,Self Employed
CUSTB17444,567544.0,Salaried
CUSTB17445,627686.0,Self Employed
CUSTB17446,459030.0,Salaried
CUSTB17447,683564.0,Salaried
CUSTB17448,215002.0,Salaried
CUSTB17449,565986.0,Self Employed
CUSTB17450,207301.0,Self Employed
CUSTB17451,269878.0,Self Employed
CUSTB17452,525317.0,Self Employed
CUSTB17453,557408.0,Self Employed
CUSTB17454,735594.0,Salaried
CUSTB17455,300689.0,Self Employed
CUSTB17456,317160.0,Salaried
CUSTB17457,332292.0,Salaried
CUSTB17458,295330.0,Self Employed
CUSTB17459,639657.0,Self Employed
CUSTB17460,318181.0,Salaried
CUSTB17461,581819.0,Self Employed
CUSTB17462,397015.0,Salaried
CUSTB17463,522430.0,Salaried
CUSTB17464,381637.0,Self Employed
CUSTB17465,769268.0,Salaried
CUSTB17466,726210.0,Self Employed
CUSTB17467,495927.0,Self Employed
CUSTB17468,790384.0,Salaried
CUSTB17469,225732.0,Self Employed
CUSTB17470,554452.0,Salaried
CUSTB17471,345446.0,Self Employed
CUSTB17472,250720.0,Salaried
CUSTB17473,739331.0,Self Employed
CUSTB17474,515473.0,Self Employed
CUSTB17475,597929.0,Salaried
CUSTB17476,748685.0,Self Employed
CUSTB17477,634384.0,Self Employed
CUSTB17478,536003.0,Salaried
CUSTB17479,650473.0,Self Employed
CUSTB17480,788484.0,Self Employed
CUSTB17481,331171.0,Salaried
CUSTB17482,796309.0,Self Employed
CUSTB17483,258603.0,Self Employed
CUSTB17484,261920.0,Self Employed
CUSTB17485,353613.0,Self Employed
CUSTB17486,726477.0,Self Employed
CUSTB17487,449289.0,Self Employed
CUSTB17488,616982.0,Self Employed
CUSTB17489,611735.0,Salaried
CUSTB17490,561261.0,Self Employed
CUSTB17491,655737.0,Salaried
CUSTB17492,475177.0,Salaried
CUSTB17493,386584.0,Self Employed
CUSTB17494,300225.0,Salaried
CUSTB17495,693357.0,Salaried
CUSTB17496,252102.0,Salaried
CUSTB17497,272832.0,Self Employed
CUSTB17498,556862.0,Salaried
CUSTB17499,211798.0,Salaried
CUSTB17500,469216.0,Self Employed
CUSTB17501,672222.0,Salaried
CUSTB17502,234891.0,Salaried
CUSTB17503,681795.0,Salaried
CUSTB17504,142946.0,Salaried
CUSTB17505,378078.0,Salaried
CUSTB17506,680043.0,Self Employed
CUSTB17507,626211.0,Self Employed
CUSTB17508,573856.0,Self Employed
CUSTB17509,710484.0,Self Employed
CUSTB17510,633704.0,Salaried
CUSTB17511,388740.0,Self Employed
CUSTB17512,325652.0,Self Employed
CUSTB17513,321594.0,Self Employed
CUSTB17514,398129.0,Self Employed
CUSTB17515,429175.0,Salaried
CUSTB17516,546924.0,Self Employed
CUSTB17517,737655.0,Self Employed
CUSTB17518,394291.0,Self Employed
CUSTB17519,559921.0,Salaried
CUSTB17520,450122.0,Self Employed
CUSTB17521,787004.0,Salaried
CUSTB17522,720113.0,Self Employed
CUSTB17523,765647.0,Self Employed
CUSTB17524,531292.0,Salaried
CUSTB17525,399190.0,Salaried
CUSTB17526,219489.0,Self Employed
CUSTB17527,534017.0,Self Employed
CUSTB17528,726951.0,Self Employed
CUSTB17529,200241.0,Salaried
CUSTB17530,691639.0,Salaried
CUSTB17531,301929.0,Salaried
CUSTB17532,453868.0,Salaried
CUSTB17533,653887.0,Salaried
CUSTB17534,534726.0,Salaried
CUSTB17535,476213.0,Self Employed
CUSTB17536,477954.0,Self Employed
CUSTB17537,548855.0,Self Employed
CUSTB17538,625896.0,Salaried
CUSTB17539,506905.0,Self Employed
CUSTB17540,768266.0,Self Employed
CUSTB17541,624523.0,Salaried
CUSTB17542,623873.0,Self Employed
CUSTB17543,512050.0,Salaried
CUSTB17544,468574.0,Salaried
CUSTB17545,562617.0,Self Employed
CUSTB17546,285671.0,Self Employed
CUSTB17547,738779.0,Self Employed
CUSTB17548,510294.0,Self Employed
CUSTB17549,687741.0,Salaried
CUSTB17550,662884.0,Salaried
CUSTB17551,723678.0,Salaried
CUSTB17552,209702.0,Self Employed
CUSTB17553,512054.0,Self Employed
CUSTB17554,673817.0,Salaried
CUSTB17555,345101.0,Salaried
CUSTB17556,442712.0,Self Employed
CUSTB17557,574435.0,Self Employed
CUSTB17558,687117.0,Self Employed
CUSTB17559,422760.0,Self Employed
CUSTB17560,632112.0,Salaried
CUSTB17561,303653.0,Salaried
CUSTB17562,489013.0,Salaried
CUSTB17563,796405.0,Self Employed
CUSTB17564,316894.0,Salaried
CUSTB17565,376814.0,Salaried
CUSTB17566,337416.0,Self Employed
CUSTB17567,495669.0,Self Employed
CUSTB17568,721555.0,Self Employed
CUSTB17569,737088.0,Self Employed
CUSTB17570,402137.0,Self Employed
CUSTB17571,572206.0,Salaried
CUSTB17572,213084.0,Self Employed
CUSTB17573,610387.0,Salaried
CUSTB17574,368439.0,Salaried
CUSTB17575,438557.0,Self Employed
