Customer_ID,Disbursal_Date,Loan_Amount,DPD
CUST014054,2024-01-10,178402,0
CUST014055,2024-02-04,98482,30
CUST014056,2024-06-30,181372,0
CUST014057,2024-04-30,107038,0
CUST014058,2023-12-07,145937,0
CUST014059,2023-12-07,53953,240
CUST014060,2024-04-01,189525,90
CUST014061,2023-10-01,132269,60
CUST014062,2023-07-22,112495,0
CUST014063,2023-07-28,36600,300
CUST014064,2023-04-27,116734,90
CUST014065,2024-01-12,153815,30
CUST014066,2023-06-20,43911,30
CUST014067,2024-04-22,14237,0
CUST014068,2023-09-05,144721,0
CUST014069,2024-06-14,79840,30
CUST014070,2023-05-22,93075,0
CUST014071,2024-01-16,119762,0
CUST014072,2024-12-23,162958,30
CUST014073,2024-06-15,77816,60
CUST014074,2024-12-12,141640,0
CUST014075,2023-08-04,29367,0
CUST014076,2024-03-29,85835,180
CUST014077,2023-04-01,100689,0
CUST014078,2023-06-10,48948,0
CUST014079,2023-04-07,61378,0
CUST014080,2023-12-14,92153,0
CUST014081,2024-05-15,151830,60
CUST014082,2024-08-07,16916,90
CUST014083,2024-03-14,25092,60
CUST014084,2023-10-01,65340,180
CUST014085,2024-06-17,69538,0
CUST014086,2023-08-30,119894,0
CUST014087,2023-05-04,163088,0
CUST014088,2024-11-10,112005,0
CUST014089,2024-07-26,175921,60
CUST014090,2023-10-19,115168,0
CUST014091,2023-04-11,173380,30
CUST014092,2023-09-03,131238,180
CUST014093,2024-05-19,159259,0
CUST014094,2024-02-06,63512,0
CUST014095,2024-10-31,174987,0
CUST014096,2024-03-24,16534,0
CUST014097,2023-12-05,44498,0
CUST014098,2024-11-30,117817,0
CUST014099,2023-12-09,154906,30
CUST014100,2023-09-29,105990,360
CUST014101,2023-06-10,146239,0
CUST014102,2023-05-05,171464,0
CUST014103,2023-05-06,76593,30
CUST014104,2023-10-03,85597,0
CUST014105,2024-07-26,85020,0
CUST014106,2024-03-22,45203,0
CUST014107,2024-08-17,199633,0
CUST014108,2023-11-07,96375,300
CUST014109,2024-08-29,145978,0
CUST014110,2023-09-27,16133,30
CUST014111,2023-11-05,70888,30
CUST014112,2023-06-19,182976,0
CUST014113,2024-01-26,54050,0
CUST014114,2024-10-30,109622,0
CUST014115,2023-04-15,35437,0
CUST014116,2023-08-29,16720,30
CUST014117,2023-08-21,193906,180
CUST014118,2024-10-12,120798,90
CUST014119,2023-08-21,29553,0
CUST014120,2024-11-21,141745,60
CUST014121,2024-01-25,171764,150
CUST014122,2023-07-01,48436,0
CUST014123,2024-12-04,194413,0
CUST014124,2023-08-28,52629,0
CUST014125,2023-09-03,174398,30
CUST014126,2024-05-26,181776,0
CUST014127,2024-09-20,14853,0
CUST014128,2024-03-19,84553,30
CUST014129,2023-07-15,155585,0
CUST014130,2024-08-08,103249,60
CUST014131,2024-04-27,67702,30
CUST014132,2024-08-25,65104,30
CUST014133,2024-08-26,35001,0
CUST014134,2024-02-23,128601,0
CUST014135,2024-10-27,89347,180
CUST014136,2023-10-06,193917,0
CUST014137,2024-04-25,122653,0
CUST014138,2024-06-24,191071,0
CUST014139,2023-10-14,146933,0
CUST014140,2024-06-28,188613,0
CUST014141,2023-04-21,96247,0
CUST014142,2023-12-02,23627,0
CUST014143,2023-06-13,131267,60
CUST014144,2024-10-03,93636,210
CUST014145,2023-10-29,189503,0
CUST014146,2024-09-17,64291,0
CUST014147,2024-02-12,79382,0
CUST014148,2023-11-16,83280,0
CUST014149,2024-11-22,18465,30
CUST014150,2024-10-27,91285,0
CUST014151,2023-12-07,27938,0
CUST014152,2023-07-08,58456,0
CUST014153,2024-01-29,121240,0
CUST014154,2023-12-06,183224,30
CUST014155,2023-07-14,89912,90
CUST014156,2024-08-26,127609,90
CUST014157,2023-09-05,135483,0
CUST014158,2023-11-05,194058,90
CUST014159,2023-09-26,199403,0
CUST014160,2024-07-06,164468,0
CUST014161,2024-06-19,62226,0
CUST014162,2024-10-29,86205,30
CUST014163,2023-04-09,97666,0
CUST014164,2023-07-22,38262,30
CUST014165,2023-06-28,75371,0
CUST014166,2024-01-06,107916,30
CUST014167,2024-09-04,156683,30
CUST014168,2023-10-24,171598,0
CUST014169,2023-10-25,49668,0
CUST014170,2024-06-25,191270,0
CUST014171,2023-07-23,130390,0
CUST014172,2024-11-13,190088,0
CUST014173,2023-08-29,199846,180
CUST014174,2023-05-22,64038,0
CUST014175,2023-12-19,199826,0
CUST014176,2023-09-10,100264,30
CUST014177,2024-08-22,109869,60
CUST014178,2023-08-30,108652,0
CUST014179,2023-09-21,58583,0
CUST014180,2023-05-26,23692,0
CUST014181,2024-07-12,193068,30
CUST014182,2023-11-29,56703,210
CUST014183,2023-09-18,74383,0
CUST014184,2024-10-14,107258,0
CUST014185,2024-01-18,128774,0
CUST014186,2023-08-08,162094,90
CUST014187,2023-07-19,145026,60
CUST014188,2024-09-08,141276,30
CUST014189,2024-06-07,38268,0
CUST014190,2023-12-01,173484,60
CUST014191,2024-11-28,94624,0
CUST014192,2023-09-19,61790,0
CUST014193,2024-03-04,179020,0
CUST014194,2023-08-28,79169,30
CUST014195,2023-06-11,96450,0
CUST014196,2024-11-13,190338,360
CUST014197,2024-03-24,82280,0
CUST014198,2023-06-20,141417,0
CUST014199,2024-05-27,80942,0
CUST014200,2024-01-30,111421,0
CUST014201,2023-09-02,162705,30
CUST014202,2024-06-07,10703,0
CUST014203,2023-08-20,82354,0
CUST014204,2023-12-19,158519,0
CUST014205,2024-05-27,12202,60
CUST014206,2024-02-12,119357,210
CUST014207,2023-09-26,159571,180
CUST014208,2024-09-24,56038,0
CUST014209,2024-03-02,184652,0
CUST014210,2023-12-28,84241,0
CUST014211,2024-05-27,56624,60
CUST014212,2023-09-20,193511,0
CUST014213,2024-04-21,140448,90
CUST014214,2023-07-11,77992,0
CUST014215,2023-10-24,83665,0
CUST014216,2024-10-08,171132,180
CUST014217,2023-08-07,58922,0
CUST014218,2024-01-20,160563,240
CUST014219,2023-11-09,143670,60
CUST014220,2024-06-07,159819,0
CUST014221,2024-09-19,47911,0
CUST014222,2024-08-30,79604,0
CUST014223,2024-06-16,61649,90
CUST014224,2024-06-17,52399,360
CUST014225,2024-01-18,32411,30
CUST014226,2023-05-22,31882,0
CUST014227,2024-10-18,63183,0
CUST014228,2024-03-28,142188,30
CUST014229,2024-10-27,119249,0
CUST014230,2024-04-12,195261,60
CUST014231,2024-02-23,64563,90
CUST014232,2023-10-29,35552,0
CUST014233,2024-07-03,34904,360
CUST014234,2024-12-10,198327,30
CUST014235,2023-11-23,178852,0
CUST014236,2024-05-12,61600,0
CUST014237,2024-11-20,44220,60
CUST014238,2024-05-28,165716,150
CUST014239,2023-09-27,48359,30
CUST014240,2023-08-10,73781,0
CUST014241,2024-04-15,82979,0
CUST014242,2023-07-24,140521,0
CUST014243,2024-11-26,151150,0
CUST014244,2024-06-30,20520,90
CUST014245,2024-06-21,48655,60
CUST014246,2024-07-13,64703,30
CUST014247,2024-07-10,143230,0
CUST014248,2024-08-29,20942,0
CUST014249,2023-04-14,156182,60
CUST014250,2023-11-17,59512,0
CUST014251,2023-09-02,84440,300
CUST014252,2024-01-08,15007,0
CUST014253,2023-11-04,111411,0
CUST014254,2023-12-31,166364,0
CUST014255,2024-12-03,44360,30
CUST014256,2024-04-24,189554,0
CUST014257,2024-07-31,141247,0
CUST014258,2024-08-14,63430,360
CUST014259,2024-12-11,85067,0
CUST014260,2024-02-15,16802,0
CUST014261,2023-05-20,146767,30
CUST014262,2023-06-09,41358,150
CUST014263,2023-04-09,119470,0
CUST014264,2023-04-25,43114,30
CUST014265,2024-01-14,131464,0
CUST014266,2023-04-04,11534,0
CUST014267,2024-03-29,16920,0
CUST014268,2023-09-29,39987,0
CUST014269,2023-07-08,123437,0
CUST014270,2024-10-15,65887,0
CUST014271,2024-06-06,38394,0
CUST014272,2024-06-17,188428,60
CUST014273,2024-08-17,178134,0
CUST014274,2024-02-03,11605,0
CUST014275,2024-08-03,46468,0
CUST014276,2023-04-19,115502,0
CUST014277,2023-08-08,171572,30
CUST014278,2024-11-23,93853,0
CUST014279,2024-01-31,181036,0
CUST014280,2024-11-25,51316,0
CUST014281,2023-05-24,187907,0
CUST014282,2023-09-09,113146,0
CUST014283,2023-12-10,178435,0
CUST014284,2024-07-15,45952,60
CUST014285,2023-06-24,197761,0
CUST014286,2023-06-30,81156,0
CUST014287,2023-07-19,109539,0
CUST014288,2024-09-12,95516,0
CUST014289,2024-11-04,45988,0
CUST014290,2024-11-18,45498,0
CUST014291,2024-07-01,18344,60
CUST014292,2023-04-08,66560,0
CUST014293,2024-01-31,49115,90
CUST014294,2024-05-22,30707,30
CUST014295,2023-04-19,155164,0
CUST014296,2023-04-13,79112,0
CUST014297,2024-02-05,48434,240
CUST014298,2023-04-20,76883,30
CUST014299,2023-07-11,136715,0
CUST014300,2024-08-22,41189,300
CUST014301,2023-05-21,83738,0
CUST014302,2024-04-04,13370,0
CUST014303,2023-05-04,15414,0
CUST014304,2023-12-03,112851,0
CUST014305,2024-09-17,14941,210
CUST014306,2024-03-31,86380,300
CUST014307,2024-09-29,196791,0
CUST014308,2024-09-08,172972,60
CUST014309,2023-07-22,125968,0
CUST014310,2024-04-29,95734,0
CUST014311,2024-09-26,90519,150
CUST014312,2023-11-13,140002,60
CUST014313,2024-05-15,142259,0
CUST014314,2023-05-18,183801,0
CUST014315,2023-05-22,167770,0
CUST014316,2023-07-16,149656,0
CUST014317,2024-01-10,91249,0
CUST014318,2023-12-28,91570,90
CUST014319,2024-03-26,164333,0
CUST014320,2024-04-09,74047,30
CUST014321,2024-07-31,133079,60
CUST014322,2024-02-28,67792,210
CUST014323,2024-02-27,194441,30
CUST014324,2024-06-12,108582,0
CUST014325,2023-11-02,147476,240
CUST014326,2024-07-14,162977,0
CUST014327,2023-09-06,191661,0
CUST014328,2024-03-10,14643,0
CUST014329,2024-08-03,176118,0
CUST014330,2023-10-31,35450,180
CUST014331,2024-01-14,193913,0
CUST014332,2023-12-25,55578,0
CUST014333,2024-09-02,131458,60
CUST014334,2024-03-26,104995,0
CUST014335,2023-10-06,141447,0
CUST014336,2024-06-15,89333,0
CUST014337,2024-06-02,61086,0
CUST014338,2023-08-29,52165,0
CUST014339,2024-04-20,66658,30
CUST014340,2024-06-04,110068,30
CUST014341,2024-06-10,40833,30
CUST014342,2023-05-26,180649,0
CUST014343,2024-03-29,133631,60
CUST014344,2024-05-25,83923,0
CUST014345,2024-09-06,78449,180
CUST014346,2024-11-17,62688,30
CUST014347,2024-05-08,116010,90
CUST014348,2024-02-22,146393,240
CUST014349,2024-11-07,81060,30
CUST014350,2023-11-04,22847,30
CUST014351,2024-10-26,32638,0
CUST014352,2023-05-05,104414,0
CUST014353,2023-04-25,12845,0
CUST014354,2024-11-25,25153,0
CUST014355,2024-07-26,193378,0
CUST014356,2024-06-19,79894,360
CUST014357,2024-02-03,168723,0
CUST014358,2023-07-11,173375,0
CUST014359,2023-08-10,71084,90
CUST014360,2023-06-26,64913,0
CUST014361,2023-09-30,194257,0
CUST014362,2024-12-19,96991,0
CUST014363,2023-10-14,14686,0
CUST014364,2024-12-25,186877,240
CUST014365,2023-06-19,187344,0
CUST014366,2023-08-04,48886,0
CUST014367,2023-09-23,108507,30
CUST014368,2024-08-20,33477,0
CUST014369,2024-07-28,31470,0
CUST014370,2024-07-21,97290,30
CUST014371,2024-09-29,97817,210
CUST014372,2024-09-24,33902,0
CUST014373,2024-01-19,120176,180
CUST014374,2024-02-24,149668,0
CUST014375,2023-06-15,199184,0
CUST014376,2023-07-05,191266,0
CUST014377,2024-05-13,58547,0
CUST014378,2023-04-20,158083,0
CUST014379,2024-05-18,188327,90
CUST014380,2023-07-03,158963,0
CUST014381,2024-10-25,31502,180
CUST014382,2024-07-12,46840,0
CUST014383,2024-09-30,125376,0
CUST014384,2024-05-15,197169,0
CUST014385,2024-04-04,169904,0
CUST014386,2024-07-26,126051,0
CUST014387,2023-11-09,193933,0
CUST014388,2024-01-16,181124,0
CUST014389,2024-10-29,187546,0
CUST014390,2024-03-19,199284,60
CUST014391,2024-06-01,15062,360
CUST014392,2024-09-19,197525,90
CUST014393,2024-11-07,54709,0
CUST014394,2024-06-29,172823,0
CUST014395,2023-06-17,146905,0
CUST014396,2024-08-24,127559,180
CUST014397,2023-11-10,131252,60
CUST014398,2024-10-09,82683,0
CUST014399,2024-12-24,167774,360
CUST014400,2024-01-14,124027,0
CUST014401,2023-09-07,60825,30
CUST014402,2023-06-14,76355,150
CUST014403,2024-08-17,82499,0
CUST014404,2024-04-23,155386,0
CUST014405,2024-09-05,113607,30
CUST014406,2024-10-22,46202,30
CUST014407,2023-08-09,28684,0
CUST014408,2024-10-29,50033,30
CUST014409,2023-04-23,100681,60
CUST014410,2023-12-25,156944,30
CUST014411,2023-05-13,196603,60
CUST014412,2024-04-03,59412,0
CUST014413,2024-07-23,140964,30
CUST014414,2024-12-30,102205,0
CUST014415,2024-08-26,24748,0
CUST014416,2023-06-30,117258,0
CUST014417,2024-07-24,144163,60
CUST014418,2024-08-14,23880,30
CUST014419,2024-05-24,126809,0
CUST014420,2023-07-04,61637,0
CUST014421,2023-09-11,16601,30
CUST014422,2023-04-23,20062,30
CUST014423,2024-09-07,176686,360
CUST014424,2023-06-18,40196,0
CUST014425,2023-09-15,127641,0
CUST014426,2023-04-12,99189,0
CUST014427,2023-05-07,104313,0
CUST014428,2024-01-30,111491,0
CUST014429,2024-12-29,37103,0
CUST014430,2024-03-09,61471,0
CUST014431,2023-11-15,116545,60
CUST014432,2024-12-03,95706,0
CUST014433,2024-04-30,180353,0
CUST014434,2023-08-24,168929,0
CUST014435,2024-01-25,65823,30
CUST014436,2023-05-10,60125,0
CUST014437,2023-12-02,40779,0
CUST014438,2024-07-01,102720,0
CUST014439,2024-10-25,173101,300
CUST014440,2024-11-10,17931,30
CUST014441,2024-12-10,146490,0
CUST014442,2024-12-27,187265,0
CUST014443,2024-01-24,132699,0
CUST014444,2024-04-02,128847,60
CUST014445,2023-07-11,122923,210
CUST014446,2024-12-01,107023,0
CUST014447,2024-12-21,26250,0
CUST014448,2024-07-19,59115,0
CUST014449,2023-08-18,27259,60
CUST014450,2023-06-24,146793,60
CUST014451,2024-11-08,86947,0
CUST014452,2024-09-24,174859,0
CUST014453,2023-06-01,47900,210
CUST014454,2024-07-14,78898,90
CUST014455,2023-08-23,126444,30
CUST014456,2024-10-21,45422,0
CUST014457,2024-11-17,187465,0
CUST014458,2024-07-30,131687,0
CUST014459,2023-04-26,57661,30
CUST014460,2023-06-22,114872,30
CUST014461,2024-03-31,195341,0
CUST014462,2023-07-17,43095,30
CUST014463,2024-07-30,60396,0
CUST014464,2023-05-01,96898,300
CUST014465,2023-07-25,161251,0
CUST014466,2024-06-28,27583,0
CUST014467,2023-10-17,185195,0
CUST014468,2023-09-25,138901,0
CUST014469,2023-06-27,153391,60
CUST014470,2024-06-03,79104,0
CUST014471,2023-07-15,101002,0
CUST014472,2024-03-31,57063,0
CUST014473,2024-04-10,81889,150
CUST014474,2024-10-03,57741,0
CUST014475,2024-11-27,173203,0
CUST014476,2023-04-21,178014,60
CUST014477,2024-07-18,58092,210
CUST014478,2024-02-13,24864,60
CUST014479,2024-05-21,54395,210
CUST014480,2023-07-11,143503,0
CUST014481,2024-11-23,86029,90
CUST014482,2024-02-20,88338,300
CUST014483,2024-07-27,65661,60
CUST014484,2024-11-24,46952,0
CUST014485,2024-03-06,192520,30
CUST014486,2023-08-14,12828,30
CUST014487,2024-01-31,93602,0
CUST014488,2024-11-28,123908,0
CUST014489,2023-04-28,81484,0
CUST014490,2023-12-09,25162,0
CUST014491,2023-08-14,23903,0
CUST014492,2023-07-21,123956,0
CUST014493,2024-04-20,194237,0
CUST014494,2024-04-03,121540,0
CUST014495,2023-07-04,43253,0
CUST014496,2023-08-31,124976,0
CUST014497,2023-11-11,198856,60
CUST014498,2023-04-26,176513,30
CUST014499,2024-10-04,83209,30
CUST014500,2023-04-17,91356,0
CUST014501,2024-02-03,85352,0
CUST014502,2023-11-25,132775,0
CUST014503,2024-12-22,76626,0
CUST014504,2023-12-09,80467,0
CUST014505,2023-11-23,186419,180
CUST014506,2024-02-03,182013,0
CUST014507,2023-11-28,118002,0
CUST014508,2024-11-14,102266,0
CUST014509,2023-07-20,18167,0
CUST014510,2023-10-29,33839,0
CUST014511,2024-07-23,96222,60
CUST014512,2024-08-18,133674,0
CUST014513,2024-09-26,11276,210
CUST014514,2024-12-10,11049,60
CUST014515,2024-12-31,196179,0
CUST014516,2024-06-11,131896,30
CUST014517,2024-01-30,145641,30
CUST014518,2024-05-08,153215,0
CUST014519,2024-11-14,18166,0
CUST014520,2024-09-25,42506,0
CUST014521,2024-08-04,26101,0
CUST014522,2024-12-01,76921,0
CUST014523,2024-06-18,140033,90
CUST014524,2024-03-08,68974,180
CUST014525,2023-10-04,34108,0
CUST014526,2023-06-27,133565,0
CUST014527,2024-04-13,183181,30
CUST014528,2023-05-30,181253,0
CUST014529,2024-05-15,110714,210
CUST014530,2023-04-25,88381,0
CUST014531,2023-09-24,140814,0
CUST014532,2024-01-13,93332,0
CUST014533,2023-05-01,185705,0
CUST014534,2023-07-10,49705,30
CUST014535,2023-04-24,138919,0
CUST014536,2024-09-14,147623,0
CUST014537,2023-11-22,170430,0
CUST014538,2023-04-18,101940,0
CUST014539,2023-12-15,20836,30
CUST014540,2024-08-13,89117,0
CUST014541,2024-06-17,155848,60
CUST014542,2024-03-03,93030,0
CUST014543,2024-10-05,136891,150
CUST014544,2023-04-03,154241,0
CUST014545,2023-09-03,172134,0
CUST014546,2023-06-23,92436,360
CUST014547,2023-11-18,114373,0
CUST014548,2024-08-23,84343,0
CUST014549,2023-09-09,90122,60
CUST014550,2024-03-23,26138,30
CUST014551,2024-11-02,91692,0
CUST014552,2024-09-03,127159,0
CUST014553,2023-08-13,188965,180
CUST014554,2023-07-01,169982,0
CUST014555,2024-07-05,81431,0
CUST014556,2024-05-16,94516,0
CUST014557,2023-12-21,83945,60
CUST014558,2024-05-25,113245,60
CUST014559,2024-10-09,43618,180
CUST014560,2024-09-12,106088,0
CUST014561,2024-03-08,106547,0
CUST014562,2024-03-29,155821,0
CUST014563,2024-12-10,135294,0
CUST014564,2023-12-29,125177,0
CUST014565,2023-06-29,194541,0
CUST014566,2023-10-24,28421,90
CUST014567,2023-08-14,163843,60
CUST014568,2024-09-18,133862,180
CUST014569,2024-05-01,188376,0
CUST014570,2024-02-19,123640,0
CUST014571,2024-10-28,95102,30
CUST014572,2024-05-30,119756,60
CUST014573,2024-02-11,186373,30
CUST014574,2024-09-13,37236,30
CUST014575,2024-01-18,192658,0
CUST014576,2024-07-16,181731,0
CUST014577,2023-06-01,86938,0
CUST014578,2024-08-24,65902,0
CUST014579,2023-12-09,36878,210
CUST014580,2024-01-27,19855,90
CUST014581,2024-09-20,94664,0
CUST014582,2024-05-28,59495,0
CUST014583,2023-06-13,88704,0
CUST014584,2024-01-19,47081,0
CUST014585,2024-10-10,60484,0
CUST014586,2024-12-01,20630,30
CUST014587,2023-10-18,35538,0
CUST014588,2023-04-02,148689,0
CUST014589,2023-09-03,106970,300
CUST014590,2024-03-02,56192,0
CUST014591,2024-12-31,92685,0
CUST014592,2023-11-16,82912,0
CUST014593,2024-09-27,135679,0
CUST014594,2024-06-30,82862,60
CUST014595,2024-11-10,129082,60
CUST014596,2024-03-01,59738,30
CUST014597,2023-04-03,69371,0
CUST014598,2023-04-10,169694,30
CUST014599,2024-12-28,15465,30
CUST014600,2023-08-06,160522,0
CUST014601,2024-05-12,60137,0
CUST014602,2024-04-14,158829,30
CUST014603,2024-05-26,144201,0
CUST014604,2024-03-03,91729,0
CUST014605,2024-05-16,119966,0
CUST014606,2023-08-10,112993,0
CUST014607,2024-06-12,122648,360
CUST014608,2024-11-04,145736,0
CUST014609,2023-12-20,140451,0
CUST014610,2023-11-13,185547,180
CUST014611,2023-10-14,41517,0
CUST014612,2023-11-25,124608,30
CUST014613,2024-10-13,55566,0
CUST014614,2024-01-11,74573,0
CUST014615,2024-06-24,71734,60
CUST014616,2024-06-19,54644,0
CUST014617,2023-07-08,102719,0
CUST014618,2023-08-23,18183,0
CUST014619,2023-10-11,75998,0
CUST014620,2024-06-15,184651,30
CUST014621,2023-08-23,57810,0
CUST014622,2023-12-20,15349,90
CUST014623,2024-06-24,71106,0
CUST014624,2023-11-23,20535,0
CUST014625,2024-10-22,123983,0
CUST014626,2023-11-28,151860,0
CUST014627,2024-08-10,48397,0
CUST014628,2024-06-01,53601,0
CUST014629,2023-04-06,37707,0
CUST014630,2023-04-25,79146,60
CUST014631,2024-10-15,29633,0
CUST014632,2023-08-13,46974,60
CUST014633,2023-06-25,27348,0
CUST014634,2023-09-12,66037,0
CUST014635,2024-12-20,131226,0
CUST014636,2023-05-27,193368,0
CUST014637,2024-09-03,116843,0
CUST014638,2024-11-27,103920,0
CUST014639,2024-12-26,35555,300
CUST014640,2023-05-10,67707,0
CUST014641,2023-07-18,138599,180
CUST014642,2024-02-16,192648,0
CUST014643,2024-06-11,62504,30
CUST014644,2023-11-09,13922,0
CUST014645,2024-04-14,54116,0
CUST014646,2023-05-14,98186,210
CUST014647,2023-09-24,34455,0
CUST014648,2023-04-23,59746,0
CUST014649,2023-12-12,54401,30
CUST014650,2024-08-08,194804,210
CUST014651,2023-04-21,72668,60
CUST014652,2023-07-25,196487,60
CUST014653,2024-06-14,33346,60
CUST014654,2024-02-21,175414,0
CUST014655,2024-12-04,116925,0
CUST014656,2023-04-09,151436,240
CUST014657,2024-01-19,161959,0
CUST014658,2023-12-12,199744,0
CUST014659,2024-11-01,68720,0
CUST014660,2023-04-05,116042,180
CUST014661,2024-08-11,26395,0
CUST014662,2023-12-23,111461,30
CUST014663,2024-12-31,138638,180
CUST014664,2023-06-19,27251,0
CUST014665,2023-08-26,116944,0
CUST014666,2024-10-16,171597,60
CUST014667,2023-08-17,186881,0
CUST014668,2023-04-18,116203,0
CUST014669,2023-07-08,167826,0
CUST014670,2024-07-13,79103,0
CUST014671,2024-04-09,66026,0
CUST014672,2024-11-03,135240,0
CUST014673,2024-05-14,11122,0
CUST014674,2023-04-09,116911,0
CUST014675,2024-06-30,38507,180
CUST014676,2023-05-05,190106,210
CUST014677,2024-05-23,47311,30
CUST014678,2023-09-08,99626,30
CUST014679,2023-09-18,142352,0
CUST014680,2024-07-05,115589,0
CUST014681,2024-12-01,173336,0
CUST014682,2024-08-17,140058,360
CUST014683,2023-04-02,184978,0
CUST014684,2023-12-26,119507,30
CUST014685,2024-08-23,186725,90
CUST014686,2024-06-28,95974,0
CUST014687,2023-12-22,122115,0
CUST014688,2024-09-26,177398,30
CUST014689,2024-08-18,95498,0
CUST014690,2024-05-05,27283,30
CUST014691,2023-10-18,112423,0
CUST014692,2023-10-27,62708,0
CUST014693,2024-12-10,105044,210
CUST014694,2023-07-31,11441,240
CUST014695,2024-08-09,120683,0
CUST014696,2024-01-20,104543,0
CUST014697,2023-10-01,32123,30
CUST014698,2024-09-14,29878,60
CUST014699,2024-10-22,140783,360
CUST014700,2023-08-23,181123,0
CUST014701,2024-01-14,180658,0
CUST014702,2023-09-29,53971,0
CUST014703,2024-08-31,125438,0
CUST014704,2024-01-01,124052,0
CUST014705,2024-01-01,12808,60
CUST014706,2024-12-21,143580,30
CUST014707,2023-10-11,196657,150
CUST014708,2023-08-08,129152,210
CUST014709,2023-06-01,42821,0
CUST014710,2024-10-23,161236,30
CUST014711,2023-05-01,178804,0
CUST014712,2024-01-11,34323,0
CUST014713,2024-04-09,38518,0
CUST014714,2024-05-04,65845,30
CUST014715,2023-05-02,91361,0
CUST014716,2023-06-18,11939,60
CUST014717,2024-04-19,158654,0
CUST014718,2024-02-24,93782,30
CUST014719,2023-10-27,159993,30
CUST014720,2024-09-02,79368,0
CUST014721,2023-10-18,120158,0
CUST014722,2023-11-11,92379,90
CUST014723,2023-08-23,83197,0
CUST014724,2023-11-16,42394,0
CUST014725,2023-08-08,21572,0
CUST014726,2024-12-02,128622,0
CUST014727,2024-08-08,139998,180
CUST014728,2024-03-29,25073,90
