Customer_ID,APR,Loan_Approval_Month
W019434,30.58,Jul-24
W019435,37.96,Apr-24
W019436,37.78,Apr-24
W019437,24.04,Jun-24
W019438,24.86,Jul-24
W019439,30.63,Jun-24
W019440,37.24,May-24
W019441,22.38,Feb-25
W019442,30.41,Oct-24
W019443,21.17,Jan-25
W019444,33.34,Dec-24
W019445,27.67,Feb-25
W019446,30.92,Jun-24
W019447,34.7,Dec-24
W019448,19.22,Nov-24
W019449,35.82,Aug-24
W019450,31.1,Feb-25
W019451,25.82,Mar-25
W019452,20.52,Sep-24
W019453,25.49,Apr-24
W019454,23.57,Sep-24
W019455,34.06,Dec-24
W019456,38.46,Oct-24
W019457,39.08,Dec-24
W019458,19.25,Aug-24
W019459,30.7,Aug-24
W019460,19.66,Aug-24
W019461,27.21,Sep-24
W019462,32.56,Jul-24
W019463,19.83,Jan-25
W019464,35.42,Dec-24
W019465,34.52,Oct-24
W019466,28.26,Jun-24
W019467,27.93,Jan-25
W019468,18.2,Oct-24
W019469,20.76,Feb-25
W019470,36.21,Jun-24
W019471,31.19,Jun-24
W019472,33.67,Jul-24
W019473,35.03,Mar-25
W019474,26.18,May-24
W019475,19.53,Nov-24
W019476,34.62,Mar-25
W019477,27.47,Apr-24
W019478,29.97,Jan-25
W019479,39.39,Apr-24
W019480,25.23,Feb-25
W019481,22.74,Apr-24
W019482,36.76,Jul-24
W019483,23.51,Apr-24
W019484,22.38,Jun-24
W019485,29.27,Oct-24
W019486,31.03,Jun-24
W019487,20.67,Mar-25
W019488,37.11,May-24
W019489,34.12,Jan-25
W019490,37.64,Sep-24
W019491,29.54,Nov-24
W019492,25.96,Jul-24
W019493,21.15,Mar-25
W019494,32.83,Jul-24
W019495,34.86,Feb-25
W019496,29.96,May-24
W019497,37.1,Aug-24
W019498,27.27,Jan-25
W019499,31.05,Nov-24
W019500,39.09,Apr-24
W019501,23.82,May-24
W019502,31.7,Apr-24
W019503,25.41,Jul-24
W019504,30.87,Oct-24
W019505,39.02,Feb-25
W019506,24.64,Jun-24
W019507,30.14,Nov-24
W019508,21.38,Sep-24
W019509,23.47,May-24
W019510,36.77,Dec-24
W019511,23.12,Dec-24
W019512,37.56,Oct-24
W019513,27.1,Jan-25
W019514,26.86,Nov-24
W019515,19.67,Jan-25
W019516,25.45,Apr-24
W019517,21.41,Sep-24
W019518,20.72,Dec-24
W019519,37.01,Sep-24
W019520,36.42,Jun-24
W019521,37.87,May-24
W019522,25.29,Nov-24
W019523,31.89,Feb-25
W019524,38.62,Jul-24
W019525,20.01,Mar-25
W019526,19.87,Apr-24
W019527,25.79,Nov-24
W019528,25.94,Apr-24
W019529,33.76,May-24
W019530,39.4,Apr-24
W019531,21.58,Nov-24
W019532,29.61,Jun-24
W019533,29.6,Dec-24
W019534,37.77,Feb-25
W019535,24.76,Mar-25
W019536,30,Oct-24
W019537,22.73,Sep-24
W019538,37.94,Feb-25
W019539,38.81,Sep-24
W019540,26.64,Jan-25
W019541,26.49,Apr-24
W019542,27.44,Nov-24
W019543,22.71,Jan-25
W019544,34.25,Feb-25
W019545,36.49,Jun-24
W019546,25.61,Jun-24
W019547,26.35,Jun-24
W019548,22.82,Feb-25
W019549,30,Dec-24
W019550,22.52,Aug-24
W019551,35.12,May-24
W019552,22.75,Jul-24
W019553,28.43,Oct-24
W019554,28.76,Mar-25
W019555,38.81,Jan-25
W019556,38.31,Apr-24
W019557,38,May-24
W019558,21.73,Nov-24
W019559,34.91,Nov-24
W019560,28.05,Jun-24
W019561,26.33,Aug-24
W019562,38.83,Nov-24
W019563,29.07,Jan-25
W019564,23.35,Dec-24
W019565,36.94,Feb-25
W019566,20.92,May-24
W019567,30.63,Jan-25
W019568,23.76,Nov-24
W019569,37.35,Jun-24
W019570,23.84,Dec-24
W019571,18.77,Aug-24
W019572,21.86,Aug-24
W019573,30.81,Feb-25
W019574,30.36,Jul-24
W019575,18.2,Nov-24
W019576,24.32,Apr-24
W019577,21.09,Mar-25
W019578,27.48,Sep-24
W019579,22.15,Oct-24
W019580,34.52,Nov-24
W019581,34.72,Jul-24
W019582,23.15,Mar-25
W019583,18.45,Dec-24
W019584,38.08,Mar-25
W019585,31.76,Jun-24
W019586,22.84,Nov-24
W019587,31.15,Jan-25
W019588,36.55,Feb-25
W019589,20.34,Jan-25
W019590,22.44,Aug-24
W019591,23.41,Mar-25
W019592,23.73,Aug-24
W019593,34.41,Oct-24
W019594,29.65,Aug-24
W019595,36.22,Oct-24
W019596,26.39,Dec-24
W019597,19.02,Mar-25
W019598,37.81,Aug-24
W019599,32.13,May-24
W019600,26.64,Jan-25
W019601,33.51,Sep-24
W019602,34.21,Dec-24
W019603,21.69,Dec-24
W019604,21.2,Mar-25
W019605,25.35,Aug-24
W019606,28.97,Feb-25
W019607,33.2,May-24
W019608,24.05,Sep-24
W019609,29.87,Mar-25
W019610,29.87,Jul-24
W019611,37.99,Jul-24
W019612,23.08,Jun-24
W019613,21.88,Mar-25
W019614,22.97,Apr-24
W019615,22.43,Dec-24
W019616,37.05,Sep-24
W019617,28.72,Jan-25
W019618,27.04,Feb-25
W019619,25.95,Mar-25
W019620,34.7,Jun-24
W019621,23,Apr-24
W019622,30.38,Sep-24
W019623,33.29,Jul-24
W019624,32.24,Apr-24
W019625,33.17,Jan-25
W019626,35.9,Jul-24
W019627,29.43,May-24
W019628,31.48,Jun-24
W019629,33.49,Jan-25
W019630,28.93,Jan-25
W019631,28.97,Oct-24
W019632,29.02,Oct-24
W019633,39.96,Aug-24
W019634,39.8,Jan-25
W019635,26.91,May-24
W019636,23.78,Dec-24
W019637,38.51,Dec-24
W019638,28.88,Dec-24
W019639,37.09,Sep-24
W019640,37.55,Mar-25
W019641,44.45,Apr-24
W019642,30.52,Mar-25
W019643,24.06,Sep-24
W019644,18.17,Feb-25
W019645,22.99,Nov-24
W019646,31.2,Jul-24
W019647,36.58,Sep-24
W019648,39.59,Feb-25
W019649,21.36,Nov-24
W019650,38.12,Sep-24
W019651,30.16,Jul-24
W019652,26.85,Oct-24
W019653,32.37,Aug-24
W019654,37.73,Feb-25
W019655,23.89,Feb-25
W019656,38.17,Apr-24
W019657,18.94,Jun-24
W019658,28.27,Jun-24
W019659,19.87,Apr-24
W019660,22.31,Jul-24
W019661,31.17,May-24
W019662,21.23,Mar-25
W019663,20.45,Jan-25
W019664,26.82,Apr-24
W019665,25.92,Mar-25
W019666,25.86,Sep-24
W019667,28.72,Oct-24
W019668,29.19,Jul-24
W019669,20.27,Aug-24
W019670,18.22,Dec-24
W019671,26.27,Nov-24
W019672,28.8,May-24
W019673,29.98,Jan-25
W019674,31.79,Jun-24
W019675,27.33,Dec-24
W019676,33.28,Aug-24
W019677,21.86,Apr-24
W019678,26.92,Dec-24
W019679,28.19,Nov-24
W019680,21.94,Jan-25
W019681,36.33,Oct-24
W019682,37.83,Oct-24
W019683,32.48,Nov-24
W019684,37.41,Feb-25
W019685,21.41,Jul-24
W019686,36.62,Oct-24
W019687,18.32,Nov-24
W019688,33.05,Feb-25
W019689,35.13,Jan-25
W019690,29.33,Jun-24
W019691,34.62,May-24
W019692,31.39,May-24
W019693,24.13,Oct-24
W019694,18.57,Dec-24
W019695,27.13,Mar-25
W019696,33.12,Nov-24
W019697,35.99,Jan-25
W019698,34.04,Jan-25
W019699,32.96,Oct-24
W019700,27.06,Dec-24
W019701,27.52,Jul-24
W019702,19.75,Jan-25
W019703,21.42,Oct-24
W019704,29.93,Aug-24
W019705,35.14,Apr-24
W019706,24.82,Jan-25
W019707,24.66,Jul-24
W019708,31.3,Apr-24
W019709,33.3,Apr-24
W019710,21.52,Oct-24
W019711,21.5,Jun-24
W019712,20.59,Dec-24
W019713,36.08,Feb-25
W019714,32.23,Oct-24
W019715,25.01,Feb-25
W019716,34.7,Sep-24
W019717,21.03,May-24
W019718,21.77,Aug-24
W019719,38.21,Nov-24
W019720,39.22,Jul-24
W019721,35.66,Nov-24
W019722,20.75,Dec-24
W019723,20.8,Nov-24
W019724,24.11,Sep-24
W019725,23.98,May-24
W019726,33.69,Nov-24
W019727,37.65,Jul-24
W019728,27.79,Apr-24
W019729,18.22,Aug-24
W019730,38.65,Jun-24
W019731,36.65,Jun-24
W019732,18.42,Oct-24
W019733,33.97,Mar-25
W019734,31.82,Apr-24
W019735,32.84,Jun-24
W019736,23.61,Jan-25
W019737,37.93,Sep-24
W019738,28.47,Nov-24
W019739,18.89,Sep-24
W019740,36.33,Feb-25
W019741,19.87,Jul-24
W019742,19.6,Nov-24
W019743,36.52,Jan-25
W019744,25.99,Aug-24
W019745,27.05,Jan-25
W019746,39.42,Sep-24
W019747,38.71,Mar-25
W019748,19,Apr-24
W019749,28.73,Jul-24
W019750,30.14,Feb-25
W019751,27.51,Jul-24
W019752,33.09,Mar-25
W019753,31.08,Mar-25
W019754,38.09,Aug-24
W019755,18.08,Mar-25
W019756,36.07,Apr-24
W019757,28.03,Jul-24
W019758,25.53,Feb-25
W019759,27.25,Oct-24
W019760,30.18,Sep-24
W019761,20,Jan-25
W019762,22.49,Aug-24
W019763,24.77,Feb-25
W019764,26.08,Apr-24
W019765,35.51,Nov-24
W019766,33.09,Mar-25
W019767,29.34,Aug-24
W019768,29.51,Nov-24
W019769,37.67,Feb-25
W019770,27.92,Sep-24
W019771,19.08,Oct-24
W019772,27.4,Jan-25
W019773,33.3,Jan-25
W019774,34.67,Apr-24
W019775,32.6,Sep-24
W019776,34.55,Jun-24
W019777,35.94,Jun-24
W019778,23.96,Jun-24
W019779,33.6,Sep-24
W019780,20.41,Nov-24
W019781,18.12,Mar-25
W019782,27.08,Jun-24
W019783,27.8,Jun-24
W019784,18.31,Aug-24
W019785,26.75,Sep-24
W019786,18.21,Sep-24
W019787,18,Oct-24
W019788,24.72,Oct-24
W019789,32.56,Feb-25
W019790,30.43,Jun-24
W019791,34.56,Aug-24
W019792,36.23,Apr-24
W019793,37.74,Apr-24
W019794,23.97,May-24
W019795,36.52,Mar-25
W019796,37.19,Mar-25
W019797,30.3,May-24
W019798,39.24,Oct-24
W019799,39.15,Aug-24
W019800,33.23,Jun-24
W019801,27.21,Oct-24
W019802,26.6,Mar-25
W019803,38.34,Jun-24
W019804,28.27,Jun-24
W019805,35.73,Jul-24
W019806,24.5,Aug-24
W019807,31.25,Nov-24
W019808,34.16,Dec-24
W019809,23.6,Aug-24
W019810,38.21,Nov-24
W019811,30.65,Jun-24
W019812,30.18,Feb-25
W019813,32.79,Oct-24
W019814,22.5,Jun-24
W019815,22.14,Mar-25
W019816,27.03,Mar-25
W019817,32.07,Jan-25
W019818,20.64,Jun-24
W019819,20.36,Jul-24
W019820,31,May-24
W019821,39.37,Oct-24
W019822,31.13,Sep-24
W019823,30.7,Feb-25
W019824,35.74,Jun-24
W019825,18.45,Apr-24
W019826,22.77,Mar-25
W019827,20.69,Jan-25
W019828,21.75,Jun-24
W019829,37.13,Jul-24
W019830,24.95,Jan-25
W019831,26.96,Apr-24
W019832,19.11,Nov-24
W019833,27.65,May-24
W019834,32.79,Jun-24
W019835,33.94,Aug-24
W019836,26.01,Dec-24
W019837,35.41,Sep-24
W019838,33.11,Jun-24
W019839,26.43,Jun-24
W019840,30.09,Nov-24
W019841,35.52,Jul-24
W019842,21.93,Aug-24
W019843,22.24,Jul-24
W019844,30.64,Feb-25
W019845,19.66,Dec-24
W019846,30.57,Nov-24
W019847,38.31,Oct-24
W019848,30.68,Jul-24
W019849,27.06,Dec-24
W019850,33.6,Feb-25
W019851,29.48,Nov-24
W019852,24.57,Nov-24
W019853,37.92,Jan-25
W019854,32.91,May-24
W019855,39.21,Aug-24
W019856,38.42,Sep-24
W019857,20.06,Sep-24
W019858,26.63,Dec-24
W019859,28.38,Jul-24
W019860,23.18,Oct-24
W019861,31.98,Dec-24
W019862,19.37,Aug-24
W019863,18.37,Feb-25
W019864,38.13,Sep-24
W019865,22.74,Apr-24
W019866,25.16,Oct-24
W019867,30.43,Aug-24
W019868,33.91,Jul-24
W019869,32.28,Jun-24
W019870,23.06,Apr-24
W019871,28.81,Aug-24
W019872,39.62,Jun-24
W019873,23.06,Nov-24
W019874,35.31,Mar-25
W019875,33,Jul-24
W019876,37.69,Jun-24
W019877,27.12,Mar-25
W019878,39.54,Apr-24
W019879,36.85,Mar-25
W019880,25.1,Jan-25
W019881,31.28,May-24
W019882,39.01,Jan-25
W019883,24.4,May-24
W019884,38.61,Apr-24
W019885,18.24,Nov-24
W019886,38.67,Aug-24
W019887,24.36,May-24
W019888,38.07,Nov-24
W019889,36.29,Jan-25
W019890,36.49,Aug-24
W019891,18.23,Jan-25
W019892,27.08,Aug-24
W019893,30.88,May-24
W019894,35.84,Nov-24
W019895,27.31,Jun-24
W019896,39.76,Jul-24
W019897,22.19,Aug-24
W019898,39.2,Jan-25
W019899,25.54,Dec-24
W019900,39.15,May-24
W019901,31.89,Nov-24
W019902,31.06,Aug-24
W019903,32.95,Feb-25
W019904,22.45,Dec-24
W019905,30.14,Dec-24
W019906,20.88,Jan-25
W019907,31.42,Mar-25
W019908,27.3,Jun-24
W019909,38.92,Mar-25
W019910,38.03,Dec-24
W019911,27.99,Oct-24
W019912,24.75,Dec-24
W019913,36.5,Oct-24
W019914,36.98,Nov-24
W019915,26.62,Jul-24
W019916,38.41,Aug-24
W019917,34.53,Mar-25
W019918,23.08,Sep-24
W019919,22.59,Jul-24
W019920,19.39,Nov-24
W019921,29.47,Aug-24
W019922,30.23,Jun-24
W019923,18.86,Apr-24
W019924,21.13,Apr-24
W019925,31.34,Nov-24
W019926,28.14,Jun-24
W019927,25.12,Feb-25
W019928,18.15,Jan-25
W019929,27.04,Jul-24
W019930,22.83,Oct-24
W019931,19.01,Apr-24
W019932,26.36,Sep-24
W019933,28.37,Apr-24
W019934,29.55,Jun-24
W019935,32.89,Jul-24
W019936,28.06,Feb-25
W019937,28.28,Oct-24
W019938,34.33,May-24
W019939,29.49,Nov-24
W019940,21.63,Sep-24
W019941,33.14,Jan-25
W019942,37.05,May-24
W019943,30.79,Jun-24
W019944,24.97,Jul-24
W019945,22.44,Sep-24
W019946,20.83,Apr-24
W019947,22.14,Aug-24
W019948,19.73,Nov-24
W019949,19.92,Mar-25
W019950,35.88,Oct-24
W019951,39.99,Feb-25
W019952,39.38,Jun-24
W019953,18.54,Feb-25
W019954,25.8,May-24
W019955,39.59,May-24
W019956,19.89,Jan-25
W019957,30.43,Aug-24
W019958,37.2,Nov-24
W019959,25.06,Sep-24
W019960,25.9,Sep-24
W019961,31.56,Oct-24
W019962,38.64,Apr-24
W019963,36.72,Jun-24
W019964,18.2,Feb-25
W019965,36.36,Aug-24
W019966,28.81,Oct-24
W019967,18.22,Sep-24
W019968,38.41,Apr-24
W019969,34.57,Dec-24
W019970,23.06,Jun-24
W019971,27.41,Mar-25
W019972,33.4,Oct-24
W019973,39.75,Mar-25
W019974,19.91,Apr-24
W019975,37.37,Apr-24
W019976,31.52,Feb-25
W019977,39.78,Apr-24
W019978,35.65,Mar-25
W019979,32.18,Jul-24
W019980,30.21,Apr-24
W019981,36.85,Apr-24
W019982,33.67,Dec-24
W019983,18.69,Nov-24
W019984,33.3,Aug-24
W019985,33.52,May-24
W019986,25.21,Oct-24
W019987,27.23,Mar-25
W019988,21.13,Apr-24
W019989,25.4,Feb-25
W019990,25.34,Dec-24
W019991,27.68,Apr-24
W019992,24.31,Jun-24
W019993,24.68,Sep-24
W019994,20.13,Jul-24
W019995,34.79,May-24
W019996,30.87,Aug-24
W019997,27.5,Jan-25
W019998,19.9,Apr-24
W019999,21.87,Apr-24
W020000,20.24,Feb-25
W020001,36.14,Sep-24
W020002,30.07,Feb-25
W020003,31.37,Dec-24
W020004,21.61,Jan-25
W020005,20.36,Oct-24
W020006,33.78,Jan-25
W020007,31.01,Jul-24
W020008,39.03,Nov-24
W020009,31.94,Apr-24
W020010,29.7,Aug-24
W020011,32.17,May-24
W020012,39.68,Feb-25
W020013,35.06,Jun-24
W020014,23.16,Jan-25
W020015,21.4,Jul-24
W020016,23.23,Apr-24
W020017,31.93,Aug-24
W020018,33.47,Jan-25
W020019,28.05,Sep-24
W020020,27.6,Feb-25
W020021,39.5,Apr-24
W020022,32.54,Jul-24
W020023,32.1,May-24
W020024,27.74,Apr-24
W020025,31.64,Aug-24
W020026,35.44,Mar-25
W020027,36.44,Feb-25
W020028,34.9,Apr-24
W020029,22.08,Nov-24
W020030,31.5,May-24
W020031,39.61,Aug-24
W020032,36.26,Jun-24
W020033,32.97,Sep-24
W020034,34.76,Sep-24
W020035,29.05,Nov-24
W020036,37.25,Feb-25
W020037,30.14,Aug-24
W020038,35.34,Aug-24
W020039,37.54,Aug-24
W020040,21.39,Dec-24
W020041,25.53,May-24
W020042,29.35,Jun-24
W020043,34.04,Jul-24
W020044,36.91,Oct-24
W020045,30.96,Jan-25
W020046,28.69,Mar-25
W020047,36.06,Apr-24
W020048,34.32,Jun-24
W020049,35.72,Jan-25
W020050,21.98,Oct-24
W020051,33.74,Nov-24
W020052,32.4,May-24
W020053,18.87,Feb-25
W020054,29.35,Jun-24
W020055,23.42,Oct-24
W020056,24.36,Oct-24
W020057,29.97,Jun-24
W020058,26.81,Jan-25
W020059,39.78,Aug-24
W020060,28.01,Oct-24
W020061,22.06,Jun-24
W020062,21.96,Nov-24
W020063,23.96,Mar-25
W020064,32.87,Jul-24
W020065,28.84,Feb-25
W020066,18.69,Oct-24
W020067,18.55,May-24
W020068,29.7,Aug-24
W020069,27.9,Sep-24
W020070,26.44,Apr-24
W020071,21.43,Feb-25
W020072,38.23,Dec-24
W020073,24.74,Dec-24
W020074,35.41,Jul-24
W020075,34.44,Aug-24
W020076,21.67,Dec-24
W020077,29.46,Jan-25
W020078,21.69,Feb-25
W020079,30.56,May-24
W020080,21.94,Aug-24
W020081,38.76,Jul-24
W020082,22.24,May-24
W020083,24.91,May-24
W020084,24.43,Dec-24
W020085,20.67,Jan-25
W020086,34.87,Mar-25
W020087,29.01,Nov-24
W020088,19.5,Jan-25
W020089,32.48,Jan-25
W020090,18.98,Nov-24
W020091,27.49,Nov-24
W020092,30.39,Aug-24
W020093,25.28,Jul-24
W020094,39.57,Jan-25
W020095,32.86,Jun-24
W020096,35.46,May-24
W020097,23.67,Jan-25
W020098,29.85,Aug-24
W020099,43.85,Nov-24
W020100,20.74,Aug-24
W020101,32,Oct-24
W020102,33.86,Aug-24
W020103,18.84,Jan-25
W020104,26.94,Dec-24
W020105,36.49,Nov-24
W020106,21.78,Nov-24
W020107,33.71,Apr-24
W020108,26.94,Aug-24
W020109,21.29,Dec-24
W020110,24.47,Feb-25
W020111,18.79,Nov-24
W020112,18.27,Apr-24
W020113,39.87,Dec-24
W020114,36.7,Jan-25
W020115,33.27,Apr-24
W020116,36.39,Aug-24
W020117,33.82,Jan-25
W020118,37.45,Apr-24
W020119,18.2,Nov-24
W020120,31.39,Feb-25
W020121,25.47,May-24
W020122,19.24,Sep-24
W020123,33.8,May-24
W020124,28.2,May-24
W020125,31.09,Apr-24
W020126,25.4,Sep-24
W020127,32.44,Aug-24
W020128,38.48,Jul-24
W020129,37.84,Mar-25
W020130,29.26,Jul-24
W020131,30.32,Dec-24
W020132,18.08,Feb-25
W020133,28.88,May-24
W020134,31.7,Jan-25
W020135,26.77,Oct-24
W020136,25.36,Aug-24
W020137,22.13,Jan-25
W020138,25.2,Dec-24
W020139,22.84,Jul-24
W020140,30.97,Sep-24
W020141,20.39,May-24
W020142,27.73,Apr-24
W020143,36.23,Mar-25
W020144,20.24,Apr-24
W020145,22,Jul-24
W020146,27.41,Feb-25
W020147,25.61,Dec-24
W020148,30.66,Jun-24
W020149,31.86,Mar-25
W020150,35.56,Jun-24
W020151,31.37,Mar-25
W020152,23.99,Mar-25
W020153,39.24,Oct-24
W020154,34.61,Nov-24
W020155,18.99,Feb-25
W020156,32.81,Sep-24
W020157,29.52,Apr-24
W020158,20.05,Sep-24
W020159,34.84,Nov-24
W020160,29.11,Aug-24
W020161,25.44,Nov-24
W020162,29.13,Mar-25
W020163,24.43,Apr-24
W020164,37.67,Mar-25
W020165,39.58,Jul-24
W020166,31.09,Mar-25
W020167,30.5,Dec-24
W020168,36.2,Jan-25
W020169,22.85,Aug-24
W020170,18.48,Jan-25
W020171,35.27,Mar-25
W020172,23.69,Jan-25
W020173,28.68,Jun-24
W020174,26.55,Jun-24
W020175,37.06,Dec-24
W020176,31.25,Apr-24
W020177,19.29,Feb-25
W020178,39.74,Sep-24
W020179,37.51,Sep-24
W020180,36.62,Jan-25
W020181,25.68,Nov-24
W020182,20.91,Nov-24
W020183,27.95,Apr-24
W020184,37.39,Oct-24
W020185,23.22,Jan-25
W020186,20.06,Apr-24
W020187,29.25,Nov-24
W020188,22.62,Aug-24
W020189,33.38,May-24
W020190,30.32,Jun-24
W020191,21.35,Feb-25
W020192,37.35,Dec-24
W020193,26.94,May-24
W020194,20.29,Jul-24
W020195,25.53,Oct-24
W020196,42.89,Nov-24
W020197,22.39,Feb-25
W020198,37.46,Jun-24
W020199,37.37,Jan-25
W020200,24.1,Jan-25
W020201,38.88,Dec-24
W020202,36.7,Nov-24
W020203,31.05,Sep-24
W020204,32.68,Mar-25
W020205,22.09,Nov-24
W020206,33.67,Feb-25
W020207,29.59,Jan-25
W020208,22.1,Nov-24
W020209,34.36,Jun-24
W020210,18.53,Oct-24
W020211,22.69,Nov-24
W020212,29.17,Mar-25
W020213,21.36,Sep-24
W020214,27.5,Sep-24
W020215,19.63,Oct-24
W020216,29.72,Jul-24
W020217,36.46,Jan-25
W020218,23.43,Jan-25
W020219,20.05,Dec-24
W020220,30.44,Jun-24
W020221,35.93,Oct-24
W020222,19.79,Dec-24
W020223,27.62,Nov-24
W020224,36.47,Oct-24
W020225,22.89,Aug-24
W020226,31.86,May-24
W020227,38.39,May-24
W020228,21.87,Jul-24
W020229,25.17,Aug-24
W020230,36.89,Mar-25
W020231,22.87,Jul-24
W020232,32.45,Feb-25
W020233,22.59,May-24
W020234,39.85,Jul-24
W020235,23.31,Feb-25
W020236,18.82,Aug-24
W020237,37.91,Jul-24
W020238,31.72,Sep-24
W020239,23.12,Jan-25
W020240,18.95,Oct-24
W020241,26.61,Aug-24
W020242,39.14,Dec-24
W020243,24.26,Jul-24
W020244,28.35,Feb-25
W020245,39.03,Jan-25
W020246,19.5,May-24
W020247,33.15,Feb-25
W020248,36.67,Jan-25
W020249,18.48,Nov-24
W020250,35.24,Jul-24
W020251,43.83,Jul-24
W020252,21.92,Jun-24
W020253,37.42,Mar-25
W020254,25.38,Dec-24
W020255,30.45,Jul-24
W020256,21.49,May-24
W020257,31.7,Feb-25
W020258,21.79,Apr-24
W020259,23.72,Mar-25
W020260,18.57,Apr-24
W020261,35.8,Nov-24
W020262,20.47,Apr-24
W020263,26.5,Aug-24
W020264,21.99,Nov-24
W020265,29.82,Oct-24
W020266,20.69,Oct-24
W020267,28.42,Nov-24
W020268,31.34,Feb-25
W020269,35.48,Jun-24
W020270,38.13,Aug-24
W020271,39.96,May-24
W020272,18.26,Aug-24
W020273,24.96,Aug-24
W020274,19.64,May-24
W020275,24.25,Jan-25
W020276,26.26,Mar-25
W020277,18.72,Sep-24
W020278,35.48,Apr-24
W020279,37.94,Nov-24
W020280,36.1,Feb-25
W020281,35.3,Apr-24
W020282,33.56,Jun-24
W020283,22.43,Apr-24
W020284,21.91,May-24
W020285,31.6,Oct-24
W020286,20.71,Oct-24
W020287,31.17,Feb-25
W020288,33.43,Aug-24
W020289,34.07,Aug-24
W020290,24.31,Oct-24
W020291,31.04,Jan-25
W020292,22.49,Feb-25
W020293,34.47,Mar-25
W020294,38.56,Jan-25
W020295,30.3,Aug-24
W020296,31.57,Nov-24
W020297,35.16,Jun-24
W020298,21.78,May-24
W020299,25.47,Jan-25
W020300,29.03,Jul-24
W020301,29.32,Oct-24
W020302,26.38,Dec-24
W020303,34.8,Jun-24
W020304,32.67,Feb-25
W020305,32.19,Jun-24
W020306,27.47,Feb-25
W020307,26.03,Oct-24
W020308,35.98,Apr-24
W020309,29.98,Oct-24
W020310,22.88,May-24
W020311,25.64,Jan-25
W020312,31.52,Apr-24
W020313,27.31,Jan-25
W020314,25.8,Dec-24
W020315,20.25,Apr-24
W020316,23.98,Nov-24
W020317,33.32,Jan-25
W020318,20.17,Oct-24
W020319,20.36,Jan-25
W020320,34.85,Dec-24
W020321,33.31,Mar-25
W020322,37.16,Aug-24
W020323,25.45,Jun-24
W020324,25.57,Apr-24
W020325,38.34,May-24
W020326,38.41,Sep-24
W020327,37.69,Nov-24
W020328,18.59,Dec-24
W020329,32.23,Nov-24
W020330,24.53,May-24
W020331,34.46,Apr-24
W020332,33.87,Jan-25
W020333,37.61,Jul-24
W020334,34.97,Aug-24
W020335,37.29,Jan-25
W020336,33.53,Sep-24
W020337,33.07,Jul-24
W020338,32.68,Aug-24
W020339,21.61,Nov-24
W020340,25.22,Jan-25
W020341,33.72,Jun-24
W020342,37.3,Apr-24
W020343,19.89,Dec-24
W020344,31.38,Dec-24
W020345,35.67,May-24
W020346,24.39,Jun-24
W020347,20.64,Nov-24
W020348,18.36,Jun-24
W020349,25.07,Jun-24
W020350,18.21,Sep-24
W020351,36.2,Sep-24
W020352,33.81,Oct-24
W020353,38.57,Jan-25
W020354,38.73,Jul-24
W020355,25.17,Aug-24
W020356,21.68,Jan-25
W020357,18.92,Jun-24
W020358,26.09,May-24
W020359,27.66,Jun-24
W020360,33.81,Mar-25
W020361,37.89,Jun-24
W020362,36.51,May-24
W020363,37.56,Apr-24
W020364,18.77,Feb-25
W020365,22.53,Jun-24
W020366,39.12,Apr-24
W020367,35.05,Nov-24
W020368,25.1,Aug-24
W020369,29.82,Mar-25
W020370,34.98,Sep-24
W020371,33.57,Mar-25
W020372,18.64,Jan-25
W020373,32.21,Oct-24
W020374,19.79,Oct-24
W020375,21.18,Jul-24
W020376,37.51,Sep-24
W020377,30.96,Nov-24
W020378,26.66,Sep-24
W020379,25.57,Oct-24
W020380,23.74,Jun-24
W020381,18.84,Dec-24
W020382,24.63,Jan-25
W020383,24.36,May-24
W020384,39.27,Feb-25
W020385,35.92,Nov-24
W020386,29.42,Nov-24
W020387,19.53,Mar-25
W020388,26.28,May-24
W020389,31.2,Dec-24
W020390,21.25,Jun-24
W020391,33.29,Jan-25
W020392,33.83,Sep-24
W020393,22.04,Feb-25
W020394,20.62,Jul-24
W020395,22.38,Aug-24
W020396,32.95,Jun-24
W020397,25.16,Mar-25
W020398,37.23,Jan-25
W020399,35,Nov-24
W020400,26.46,Jan-25
W020401,23.1,Mar-25
W020402,29.42,Jan-25
W020403,24.94,Nov-24
W020404,23.97,Oct-24
W020405,19.7,Oct-24
W020406,18.55,May-24
W020407,28,Jan-25
W020408,27.4,Mar-25
W020409,24.18,Sep-24
W020410,35.1,Jul-24
W020411,27.98,Feb-25
W020412,37.65,Dec-24
W020413,28.96,Aug-24
W020414,39.75,Sep-24
W020415,27.78,Oct-24
W020416,21.3,May-24
W020417,22.87,Apr-24
W020418,23.45,Sep-24
W020419,21.69,Dec-24
W020420,31.93,Oct-24
W020421,24.66,Mar-25
W020422,38.62,Mar-25
W020423,32.9,Dec-24
W020424,33.77,Mar-25
W020425,32.39,Feb-25
W020426,35.17,Jun-24
W020427,36.74,Aug-24
W020428,25.6,Sep-24
W020429,29.63,Sep-24
W020430,19.05,Aug-24
W020431,36.86,May-24
W020432,24.32,Feb-25
W020433,24.69,Jan-25
W020434,39.83,Jun-24
W020435,23.68,Sep-24
W020436,35.22,Dec-24
W020437,31.91,Jan-25
W020438,32.32,Nov-24
W020439,25.79,Nov-24
W020440,21.8,Nov-24
W020441,31.42,Feb-25
W020442,34.99,Sep-24
W020443,29.9,Mar-25
